platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,서비스_matched_keywords
kakao,락희옥 마포본점,고정원,1.0,2025-08-12,,,"락희옥에서 성게알밥과 김치말이국수를 먹었는데, 둘 다 만족스러웠어요. 성게알밥은 신선한 성게 특유의 고소하고 바다 향이 나는 맛이 밥알과 잘 어울렸고, 비린 맛 없이 깔끔했습니다. 김치말이국수는 시원한 육수에 김치 맛이 은은하게 배어 있어서 여름철 입맛 살리기에 딱 좋았어요. 직원분들도 매우 친절해서 기분 좋게 식사할 수 있었습니다. 재료 신선도와 서비스 모두 훌륭해 재방문 의사 100%",218,True,5.0,5.0,브론즈 레벨,"락희옥에서 성게알밥과 김치말이국수를 먹었는데, 둘 다 만족스러웠어요. 성게알밥은 신선한 성게 특유의 고소하고 바다 향이 나는 맛이 밥알과 잘 어울렸고, 비린 맛 없이 깔끔했습니다. 김치말이국수는 시원한 육수에 김치 맛이 은은하게 배어 있어서 여름철 입맛 살리기에 딱 좋았어요. 직원분들도 매우 친절해서 기분 좋게 식사할 수 있었습니다. 재료 신선도와 서비스 모두 훌륭해 재방문 의사 100%",락희옥에서 성게알밥과 김치말이국수를 먹었는데 둘 다 만족스러웠어요 성게알밥은 신선한 성게 특유의 고소하고 바다 향이 나는 맛이 밥알과 잘 어울렸고 비린 맛 없이 깔끔했습니다 김치말이국수는 시원한 육수에 김치 맛이 은은하게 배어 있어서 여름철 입맛 살리기에 딱 좋았어요 직원분들도 매우 친절해서 기분 좋게 식사할 수 있었습니다 재료 신선도와 서비스 모두 훌륭해 재방문 의사 100,0,0,0,0,0,0,1,218,"서비스, 친절, 직원"
naver,보끔당 성수점,bob****,38.0,2026.04.23,3번째 방문,영수증,너무맛있고 사장님들도 친절하시고 좋아요!! 다음에또 오겠습니다!!,36,True,,,,너무맛있고 사장님들도 친절하시고 좋아요!! 다음에또 오겠습니다!!,너무맛있고 사장님들도 친절하시고 좋아요 EXCLAM 다음에또 오겠습니다 EXCLAM,0,0,0,0,1,0,0,36,"친절, 사장님"
naver,홍대 육지,iny****,26.0,2026.04.07,1번째 방문,영수증,"홍대생 인증 맛집,,, 👍🏻👍🏻👍🏻 동기랑 방문했는데 넘 맛잇와요... 야르rrrr 고기도 구워주시고 서버분이 진짜재치가 넘치셔서 또방문예정^^... 🤤🤤 고기 잡내도 없고 아니근데계란찜이 ㄹㅇ 고트 너무맛있어서 고기 나오기전에 둘이서 다 먹어버럇어요....... 꼭 시키시길 🙏🏻🙏🏻🙏🏻🤩",162,True,,,,"홍대생 인증 맛집,,, 👍🏻👍🏻👍🏻 동기랑 방문했는데 넘 맛잇와요... 야르rrrr 고기도 구워주시고 서버분이 진짜재치가 넘치셔서 또방문예정^^... 🤤🤤 고기 잡내도 없고 아니근데계란찜이 ㄹㅇ 고트 너무맛있어서 고기 나오기전에 둘이서 다 먹어버럇어요....... 꼭 시키시길 🙏🏻🙏🏻🙏🏻🤩",홍대생 인증 맛집 EMO_POS EMO_POS EMO_POS 동기랑 방문했는데 넘 맛잇와요 야르rr 고기도 구워주시고 서버분이 진짜재치가 넘치셔서 또방문예정 고기 잡내도 없고 아니근데계란찜이 고트 너무맛있어서 고기 나오기전에 둘이서 다 먹어버럇어요 꼭 시키시길,1,0,0,0,0,0,0,162,구워주
naver,옥동식,도베르만46,751.0,2025.04.09,1번째 방문,예약,💙💜💗❤️🖤 플레이브 하민 추천 맛집이라 킵만 해놓고 항상 웨이팅 많아서 못왔어요! 10시 35분에 캐치 보니까 5팀 예약있었구 평일 아침이라 예약해야하나 싶은 나자신 반성해... 하도 리뷰 찬양글이 많길래 국밥이 그래도 국밥이지 싶었는데 홀린듯 싹싹 먹고왔습니다 ㅋㅋㅋㅋ 햄버거 세트 먹는 일반 여자인데 특 먹었구 고기 양 만조쿠~,186,True,,,,💙💜💗❤️🖤 플레이브 하민 추천 맛집이라 킵만 해놓고 항상 웨이팅 많아서 못왔어요! 10시 35분에 캐치 보니까 5팀 예약있었구 평일 아침이라 예약해야하나 싶은 나자신 반성해... 하도 리뷰 찬양글이 많길래 국밥이 그래도 국밥이지 싶었는데 홀린듯 싹싹 먹고왔습니다 ㅋㅋㅋㅋ 햄버거 세트 먹는 일반 여자인데 특 먹었구 고기 양 만조쿠~,EMO_POS EMO_POS EMO_POS EMO_POS EMO_POS 플레이브 하민 추천 맛집이라 킵만 해놓고 항상 웨이팅 많아서 못왔어요 EXCLAM 10시 35분에 캐치 보니까 5팀 예약있었구 평일 아침이라 예약해야하나 싶은 나자신 반성해 하도 리뷰 찬양글이 많길래 국밥이 그래도 국밥이지 싶었는데 홀린듯 싹싹 먹고왔습니다 햄버거 세트 먹는 일반 여자인데 특 먹었구 고기 양 만조쿠,1,0,0,0,1,0,1,186,"웨이팅, 예약"
kakao,능동미나리 성수점,마포걷달,710.0,2025-02-08,,,"팩트체크\ “호기심에 한 번 정도는 좋은” 맛 미나리채가 ‘곰탕’ 위에 걸쳐 있을 줄 알았는데, 미나리를 잘게잘게 썰어 마치 ‘개구리밥’처럼 곰탕 수면 위를 뒤덮었습니다. 뷰는 강력하네요. 잘게 썬 미나리가 자연스럽게 국물과 함께 떠져 입속으로 들어갑니다. 입속에서 씹혀 목구멍을 타고 넘어가면, 미나리의 향내가 입안을 가득 채웁니다. 자칫 곰탕 고유의 푹 고운 맛이 가려지기도 하네요. 이건 호불호가 될 수도 있을 것 같습니다. 고기의 질은 최상급, 아주 훌륭합니다. 전반적으로 곰탕은 잘 고와져 나왔으나 특유의 푹 고운 소고기 맛보다는 미나리 맛이 섞여 정통스럽지는 않습니다. 미나리 육회는 냉동 육회이며 고기의 품질은 좋지만 상태는 그저 준수한 수준입니다. 노른자와 참기름을 적당히 섞으면 비주얼이 아주 훌륭합니다. 놋쇠가 주는 묵직함과 품격, 전통성이 음식에 더 좋은 기운을 주지만 맛은 평범합니다. 김치 맛은 훌륭합니다. 서비스 다소 복잡합니다. 기본 웨이팅이 있으나 회전은 빠른 편입니다. 저희는 대기 없이 바로 들어갔으며, 안내하는 수준은 평이합니다. 아무 자리나 앉을 수 없으며 특히 둘이 가면 넓은 테이블에 앉을 수가 없습니다. 무조건 2인석으로 인도되네요. 젊은 분들의 서빙이 속도는 빠르지만, 그저 빠른 회전을 위해 프로세스화가 되어 있는 느낌입니다. 분위기 옛 건물이며 내부는 미로처럼 방이 여럿입니다. 한 방에 대략 서너 개의 테이블이 있으며, 다닥다닥 붙어 있는 편입니다. 이동 동선이 크게 어렵지는 않지만 손님이 많아서 복잡해 보이기는 합니다. 층고는 평범하고 전형적인 식당의 모습입니다. 빠르게 먹고 빠르게 나와주어야 할 분위기네요^^ 가격 곰탕과 비빔밥은 15,000원으로 싸지 않습니다. 육회 또한 27,000원 수준으로 굳이 광장시장 육회와 비교하면 가격은 다소 높고, 맛은 떨어집니다. 냉동과 냉장의 차이가 있습니다. 가격 수준은 보통보다는 약간 높은 수준으로 보시면 됩니다. - 끝",962,True,3.0,3.4,퍼플 레벨,"팩트체크\ “호기심에 한 번 정도는 좋은” 맛 미나리채가 ‘곰탕’ 위에 걸쳐 있을 줄 알았는데, 미나리를 잘게잘게 썰어 마치 ‘개구리밥’처럼 곰탕 수면 위를 뒤덮었습니다. 뷰는 강력하네요. 잘게 썬 미나리가 자연스럽게 국물과 함께 떠져 입속으로 들어갑니다. 입속에서 씹혀 목구멍을 타고 넘어가면, 미나리의 향내가 입안을 가득 채웁니다. 자칫 곰탕 고유의 푹 고운 맛이 가려지기도 하네요. 이건 호불호가 될 수도 있을 것 같습니다. 고기의 질은 최상급, 아주 훌륭합니다. 전반적으로 곰탕은 잘 고와져 나왔으나 특유의 푹 고운 소고기 맛보다는 미나리 맛이 섞여 정통스럽지는 않습니다. 미나리 육회는 냉동 육회이며 고기의 품질은 좋지만 상태는 그저 준수한 수준입니다. 노른자와 참기름을 적당히 섞으면 비주얼이 아주 훌륭합니다. 놋쇠가 주는 묵직함과 품격, 전통성이 음식에 더 좋은 기운을 주지만 맛은 평범합니다. 김치 맛은 훌륭합니다. 서비스 다소 복잡합니다. 기본 웨이팅이 있으나 회전은 빠른 편입니다. 저희는 대기 없이 바로 들어갔으며, 안내하는 수준은 평이합니다. 아무 자리나 앉을 수 없으며 특히 둘이 가면 넓은 테이블에 앉을 수가 없습니다. 무조건 2인석으로 인도되네요. 젊은 분들의 서빙이 속도는 빠르지만, 그저 빠른 회전을 위해 프로세스화가 되어 있는 느낌입니다. 분위기 옛 건물이며 내부는 미로처럼 방이 여럿입니다. 한 방에 대략 서너 개의 테이블이 있으며, 다닥다닥 붙어 있는 편입니다. 이동 동선이 크게 어렵지는 않지만 손님이 많아서 복잡해 보이기는 합니다. 층고는 평범하고 전형적인 식당의 모습입니다. 빠르게 먹고 빠르게 나와주어야 할 분위기네요^^ 가격 곰탕과 비빔밥은 15,000원으로 싸지 않습니다. 육회 또한 27,000원 수준으로 굳이 광장시장 육회와 비교하면 가격은 다소 높고, 맛은 떨어집니다. 냉동과 냉장의 차이가 있습니다. 가격 수준은 보통보다는 약간 높은 수준으로 보시면 됩니다. - 끝",팩트체크 호기심에 한 번 정도는 좋은 맛 미나리채가 곰탕 위에 걸쳐 있을 줄 알았는데 미나리를 잘게잘게 썰어 마치 개구리밥 처럼 곰탕 수면 위를 뒤덮었습니다 뷰는 강력하네요 잘게 썬 미나리가 자연스럽게 국물과 함께 떠져 입속으로 들어갑니다 입속에서 씹혀 목구멍을 타고 넘어가면 미나리의 향내가 입안을 가득 채웁니다 자칫 곰탕 고유의 푹 고운 맛이 가려지기도 하네요 이건 호불호가 될 수도 있을 것 같습니다 고기의 질은 최상급 아주 훌륭합니다 전반적으로 곰탕은 잘 고와져 나왔으나 특유의 푹 고운 소고기 맛보다는 미나리 맛이 섞여 정통스럽지는 않습니다 미나리 육회는 냉동 육회이며 고기의 품질은 좋지만 상태는 그저 준수한 수준입니다 노른자와 참기름을 적당히 섞으면 비주얼이 아주 훌륭합니다 놋쇠가 주는 묵직함과 품격 전통성이 음식에 더 좋은 기운을 주지만 맛은 평범합니다 김치 맛은 훌륭합니다 서비스 다소 복잡합니다 기본 웨이팅이 있으나 회전은 빠른 편입니다 저희는 대기 없이 바로 들어갔으며 안내하는 수준은 평이합니다 아무 자리나 앉을 수 없으며 특히 둘이 가면 넓은 테이블에 앉을 수가 없습니다 무조건 2인석으로 인도되네요 젊은 분들의 서빙이 속도는 빠르지만 그저 빠른 회전을 위해 프로세스화가 되어 있는 느낌입니다 분위기 옛 건물이며 내부는 미로처럼 방이 여럿입니다 한 방에 대략 서너 개의 테이블이 있으며 다닥다닥 붙어 있는 편입니다 이동 동선이 크게 어렵지는 않지만 손님이 많아서 복잡해 보이기는 합니다 층고는 평범하고 전형적인 식당의 모습입니다 빠르게 먹고 빠르게 나와주어야 할 분위기네요 가격 곰탕과 비빔밥은 15 000원으로 싸지 않습니다 육회 또한 27 000원 수준으로 굳이 광장시장 육회와 비교하면 가격은 다소 높고 맛은 떨어집니다 냉동과 냉장의 차이가 있습니다 가격 수준은 보통보다는 약간 높은 수준으로 보시면 됩니다 끝,0,0,0,0,0,0,1,962,"서비스, 서빙, 안내, 웨이팅, 대기"
kakao,훼미리손칼국수보쌈,옙,2.0,2025-12-07,,,옛날엔 맛도 좋고 친절했는데 너무 불친절 해졌다. 왜이렇게 산만하고 먹고 있는데 수저통 채우시는데 그렇게 까지 팍팍 소리내며 채울 일인가?? 일하기 싫어하는 티를 너무 내신다. 그리고 왜 반말이세요??그리고 앉자마자 정식2인분 할거죠? 라고 거의 반강요를 하신다. 보쌈이 나오고 칼국수가 나오는데 나보다 늦게온 사람들 칼국수 먼저 주고 십분 정도 더 기다려서야 나의 칼국수가 도착했다. 김치도 더달라고 했는데 알겠다고 하고 안주시고..다신 안올듯!,250,True,2.0,3.5,브론즈 레벨,옛날엔 맛도 좋고 친절했는데 너무 불친절 해졌다. 왜이렇게 산만하고 먹고 있는데 수저통 채우시는데 그렇게 까지 팍팍 소리내며 채울 일인가?? 일하기 싫어하는 티를 너무 내신다. 그리고 왜 반말이세요??그리고 앉자마자 정식2인분 할거죠? 라고 거의 반강요를 하신다. 보쌈이 나오고 칼국수가 나오는데 나보다 늦게온 사람들 칼국수 먼저 주고 십분 정도 더 기다려서야 나의 칼국수가 도착했다. 김치도 더달라고 했는데 알겠다고 하고 안주시고..다신 안올듯!,옛날엔 맛도 좋고 친절했는데 너무 불친절 해졌다 왜이렇게 산만하고 먹고 있는데 수저통 채우시는데 그렇게 까지 팍팍 소리내며 채울 일인가 QUESTION 일하기 싫어하는 티를 너무 내신다 그리고 왜 반말이세요 QUESTION 그리고 앉자마자 정식2인분 할거죠 QUESTION 라고 거의 반강요를 하신다 보쌈이 나오고 칼국수가 나오는데 나보다 늦게온 사람들 칼국수 먼저 주고 십분 정도 더 기다려서야 나의 칼국수가 도착했다 김치도 더달라고 했는데 알겠다고 하고 안주시고 다신 안올듯 EXCLAM,0,0,0,0,1,1,1,250,"친절, 불친절, 늦게"
naver,옥동식,Brachioo,1324.0,2025.08.20,3번째 방문,영수증,돼지곰탕 보통(11000원) 먹었어요. 고기가 되게 많다고 느꼈어요. 얇고 김치랑 먹으면 더 맛있어요. 원래 그런 것 같긴 한데 저는 소금 간을 조금 더 하고 싶었어요. 그래도 배부르고 맛있었어요. 직원분들도 다 친절하시고 좋아요. 혼밥도 눈치 안 보이고 좋음!,146,True,,,,돼지곰탕 보통(11000원) 먹었어요. 고기가 되게 많다고 느꼈어요. 얇고 김치랑 먹으면 더 맛있어요. 원래 그런 것 같긴 한데 저는 소금 간을 조금 더 하고 싶었어요. 그래도 배부르고 맛있었어요. 직원분들도 다 친절하시고 좋아요. 혼밥도 눈치 안 보이고 좋음!,돼지곰탕 보통 11000원 먹었어요 고기가 되게 많다고 느꼈어요 얇고 김치랑 먹으면 더 맛있어요 원래 그런 것 같긴 한데 저는 소금 간을 조금 더 하고 싶었어요 그래도 배부르고 맛있었어요 직원분들도 다 친절하시고 좋아요 혼밥도 눈치 안 보이고 좋음 EXCLAM,0,0,0,0,1,0,1,146,"친절, 직원"
naver,할머니의 레시피,깐깐한 아부지,3067.0,2025.02.21,4번째 방문,영수증,가게안도 깨끗 깔끔하고 직원분들 친절하고 음식도 전반적으로 맛있어서 가끔 오는 곳이랍니다~ 아이도 잘 먹고 잘 먹고 감니다~ 종종 들릴게요~ㅎㅎ,80,True,,,,가게안도 깨끗 깔끔하고 직원분들 친절하고 음식도 전반적으로 맛있어서 가끔 오는 곳이랍니다~ 아이도 잘 먹고 잘 먹고 감니다~ 종종 들릴게요~ㅎㅎ,가게안도 깨끗 깔끔하고 직원분들 친절하고 음식도 전반적으로 맛있어서 가끔 오는 곳이랍니다 아이도 잘 먹고 잘 먹고 감니다 종종 들릴게요,0,0,0,0,0,0,0,80,"친절, 직원"
naver,홍대 육지,별명2032,30.0,2026.03.09,1번째 방문,영수증,"직원분들도 친절하게 구워주셔서 편하게 식사할 수 있었고, 밑반찬도 깔끔하게 잘 나와서 계속 손이 갔어요. 전체적으로 분위기도 좋고 맛도 만족스러워서 다음에 또 방문하고 싶은 고깃집입니다!🤧",105,True,,,,"직원분들도 친절하게 구워주셔서 편하게 식사할 수 있었고, 밑반찬도 깔끔하게 잘 나와서 계속 손이 갔어요. 전체적으로 분위기도 좋고 맛도 만족스러워서 다음에 또 방문하고 싶은 고깃집입니다!🤧",직원분들도 친절하게 구워주셔서 편하게 식사할 수 있었고 밑반찬도 깔끔하게 잘 나와서 계속 손이 갔어요 전체적으로 분위기도 좋고 맛도 만족스러워서 다음에 또 방문하고 싶은 고깃집입니다 EXCLAM,0,0,0,0,1,0,0,105,"친절, 직원, 구워주"
naver,소문난성수감자탕,seo****,129.0,2026.03.12,1번째 방문,영수증,"오늘 오빠랑 같이 성수동 데이트하러 왔다 근데 내가 꼭 가고싶은 유명한 소문난 성수감자탕 와보고 싶었다.근데 왠일 웨이팅이 없어서 곧바로 입장해줄수 있어서 감사했다. 정말 국물이 진하고 맛있었고,또 소스가 독특하게 맛있었다.그리고 수제비도 직접 나와서 해주시고 정말 배부르게 잘먹고 왔다 오빠 맛있게 잘먹었어요~ ㅎㅎ",177,True,,,,"오늘 오빠랑 같이 성수동 데이트하러 왔다 근데 내가 꼭 가고싶은 유명한 소문난 성수감자탕 와보고 싶었다.근데 왠일 웨이팅이 없어서 곧바로 입장해줄수 있어서 감사했다. 정말 국물이 진하고 맛있었고,또 소스가 독특하게 맛있었다.그리고 수제비도 직접 나와서 해주시고 정말 배부르게 잘먹고 왔다 오빠 맛있게 잘먹었어요~ ㅎㅎ",오늘 오빠랑 같이 성수동 데이트하러 왔다 근데 내가 꼭 가고싶은 유명한 소문난 성수감자탕 와보고 싶었다 근데 왠일 웨이팅이 없어서 곧바로 입장해줄수 있어서 감사했다 정말 국물이 진하고 맛있었고 또 소스가 독특하게 맛있었다 그리고 수제비도 직접 나와서 해주시고 정말 배부르게 잘먹고 왔다 오빠 맛있게 잘먹었어요,0,0,0,0,0,0,0,177,웨이팅
