가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
뼈탄집 성수역점,서승희,1,5,2026-04-24,5.0,True,15,깔끔하고 고기도 맛있어요!!,브론즈 레벨
뼈탄집 성수역점,윤서,2,5,2026-04-22,5.0,True,46,여긴 진짜 맛남 직원분이 다구워주고 고기도 밑반찬도 넘모 맛있음 특히 된찌는 필수!,브론즈 레벨
뼈탄집 성수역점,주혜연,1,5,2026-04-21,5.0,True,88,유명한 고깃집인데 그렇게 맛있을 줄은 몰랐어요. 숙성 삼겹살이 부드럽고 쫀득해요. 씹자마자 육즙이 입안에서 터졌어요. 고기뿐만 아니라 소스까지 다 맛있어요!!,브론즈 레벨
뼈탄집 성수역점,ksj,12,4.3,2026-04-20,5.0,False,27,부모님이랑 왔는데 반찬부터 고기까지 다 맛있네요!,실버 레벨
뼈탄집 성수역점,dana.jung,1,5,2026-04-19,5.0,True,46,고기질이 좋고 구워주셔서 맛있고편하고 먹었습니다 매장도 쾌적하고 넓어서 좋습니다~!,브론즈 레벨
뼈탄집 성수역점,다빈,1,5,2026-04-19,5.0,True,19,너무 맛있고 직원이 너무 친절하세요,브론즈 레벨
뼈탄집 성수역점,mk,1,5,2026-04-19,5.0,True,95,"여기 고기집 맛있습니다 매장도 넓고 쾌적하고 고기도 다 구워주시고 화장실도 매장 내부에 있고 !! 추천합니다 친절하세용 성수 데이트, 가족 단체모임, 회식으로 추천이용!!",브론즈 레벨
뼈탄집 성수역점,EK2,1,5,2026-04-16,5.0,True,16,직원들과 친목모임 너무맛있어요,브론즈 레벨
뼈탄집 성수역점,조혜경,2,5,2026-04-15,5.0,True,193,"성수역 2번 출구 도보 3분 거리로 접근성 좋음👍🏼 가게 입구에 주차 공간 및 캐치테이블 키오스크, 대기 공간 마련되어 있음 좌석 10개 이상이며 룸도 있어 프라이빗 식사 및 회식 가능함. 매장 전반적으로 청결하고 테이블 및 불판 관리 잘 되어 있음. 고기 질 아주 좋고 개맛도리임. 분위기, 동선, 편의성 균형 잡힌 고기집으로 재방문 가치 있음",브론즈 레벨
뼈탄집 성수역점,ㅁㄷ,41,5,2026-04-14,5.0,True,50,어설픈 삼겹살집 말고 뼈탄집 추천입니다! 놀랍게도 점심메뉴들도 강추!! 새벽2시까지 영업!,골드 레벨
뼈탄집 성수역점,김예리,1,5,2026-04-13,5.0,True,28,직접 구워주셔서 좋음 먹느라 바빠서 사진은 대충ㅎㅎ,브론즈 레벨
뼈탄집 성수역점,hari,3,5,2026-04-13,5.0,True,21,너무 맛있고 구워주셔서 좋아요!! ㅎㅎ,브론즈 레벨
뼈탄집 성수역점,사정흠,1,5,2026-04-12,5.0,True,139,"고기 정말 맛있고 신선했어요! 👍 직원분들도 친절하게 잘 챙겨주시고, 불판도 자주 갈아주셔서 너무 좋았습니다. 반찬도 다양하고 깔끔하게 나와서 만족스러웠어요. 분위기도 편안해서 친구들이랑 오기 딱 좋은 곳이에요. 다음에 꼭 다시 방문하고 싶어요! 😊",브론즈 레벨
뼈탄집 성수역점,조은솔,1,5,2026-04-11,5.0,True,43,고기가 진짜 맛있어요~ 같이 먹는 소스들도 맛있어요! 무한대로 들어가는맛 ㅋㅋ,브론즈 레벨
뼈탄집 성수역점,나유빈 Evelyn,2,5,2026-04-10,5.0,True,27,고기가 맛있어요! 직접 구워주셔서 넘 편해요 ❤️,브론즈 레벨
뼈탄집 성수역점,김인동,1,5,2026-04-07,5.0,True,28,고기도 맛있고 밥은 윤기나고 특히 반찬들이 맛있어요,브론즈 레벨
뼈탄집 성수역점,김호진,1,5,2026-04-06,5.0,True,50,진짜 너무 맛있어요 맛도 맛인데 서비스가 너무 좋으셔서 100점만점에 300점 입니다 ..,브론즈 레벨
뼈탄집 성수역점,해피엔딩,5,1.8,2026-04-06,5.0,True,13,모임하기 좋아요 맛있어요,브론즈 레벨
뼈탄집 성수역점,태린,1,5,2026-04-05,5.0,True,63,맛있어요 늦게 가면 뼈탄삼겹살은 없네요ㅠㅠ 뼈구이도 사진엔 없지만 맛있습니다. 깔끔하고 시끌벅적하지 않아서 좋어요,브론즈 레벨
