platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,분위기_matched_keywords
naver,각시보쌈,joann0,31.0,2026.02.11,1번째 방문,영수증,"음식맛은 보통 이상이었지만, 점심때 손님이 워낙 많아 매장이 혼잡하고 종업원들이 넘쳐나는 뒷정리에 멘탈이 나갔는지 궁시렁 거리고 투덜대고 신경질적으로 식탁정리 하길래, 손님이 옆에서 식사중인데 더무한것 아니냐고 한마디 쏴붙였더니 죄송합니다라고 사과는 하는데...이미 밥맛 입맛 다 떨어지고 분위기만 망쳤음. 계산할때 컴플레인 했더니 사과는 하시는데...글세....이런 환경속에서 개선이 될런지는 확신이 안서네요. 다시 가라면 망설일것 같아요. 이정도 맛집은 흔하니까요.",262,False,,,,"음식맛은 보통 이상이었지만, 점심때 손님이 워낙 많아 매장이 혼잡하고 종업원들이 넘쳐나는 뒷정리에 멘탈이 나갔는지 궁시렁 거리고 투덜대고 신경질적으로 식탁정리 하길래, 손님이 옆에서 식사중인데 더무한것 아니냐고 한마디 쏴붙였더니 죄송합니다라고 사과는 하는데...이미 밥맛 입맛 다 떨어지고 분위기만 망쳤음. 계산할때 컴플레인 했더니 사과는 하시는데...글세....이런 환경속에서 개선이 될런지는 확신이 안서네요. 다시 가라면 망설일것 같아요. 이정도 맛집은 흔하니까요.",음식맛은 보통 이상이었지만 점심때 손님이 워낙 많아 매장이 혼잡하고 종업원들이 넘쳐나는 뒷정리에 멘탈이 나갔는지 궁시렁 거리고 투덜대고 신경질적으로 식탁정리 하길래 손님이 옆에서 식사중인데 더무한것 아니냐고 한마디 쏴붙였더니 죄송합니다라고 사과는 하는데 이미 밥맛 입맛 다 떨어지고 분위기만 망쳤음 계산할때 컴플레인 했더니 사과는 하시는데 글세 이런 환경속에서 개선이 될런지는 확신이 안서네요 다시 가라면 망설일것 같아요 이정도 맛집은 흔하니까요,0,0,0,0,0,0,0,262,"분위기, 매장"
naver,옥동식,dld****,430.0,2025.03.10,1번째 방문,영수증,공간이 작아서 웨이팅은 있지만 인기가 많은 이유가 있었어요-! 국물맛은 어마어마하게 담백하고 김치는 시원하고 만두도 맛있습니다 :),73,True,,,,공간이 작아서 웨이팅은 있지만 인기가 많은 이유가 있었어요-! 국물맛은 어마어마하게 담백하고 김치는 시원하고 만두도 맛있습니다 :),공간이 작아서 웨이팅은 있지만 인기가 많은 이유가 있었어요 EXCLAM 국물맛은 어마어마하게 담백하고 김치는 시원하고 만두도 맛있습니다,0,0,0,0,1,0,0,73,공간
kakao,황금콩밭,ㆍ,57.0,2025-11-09,,,몇 년전부터 와보고 싶어 저장해뒀던 곳. 공덕으로 이사와서 첫 방문했어요. 청국장이랑 비지찌개 먹고 반해서 이틀 뒤 삼합먹으러 재방문^^ 삼합도 맛있었어요. 사장님 부부이신듯(?). 반찬 부족한지 먼저 오셔서 신경써주시고 친절하셨어요. 음식이 정갈하고 가게 내부도 깨끗해요.,153,False,5.0,4.8,실버 레벨,몇 년전부터 와보고 싶어 저장해뒀던 곳. 공덕으로 이사와서 첫 방문했어요. 청국장이랑 비지찌개 먹고 반해서 이틀 뒤 삼합먹으러 재방문^^ 삼합도 맛있었어요. 사장님 부부이신듯(?). 반찬 부족한지 먼저 오셔서 신경써주시고 친절하셨어요. 음식이 정갈하고 가게 내부도 깨끗해요.,몇 년전부터 와보고 싶어 저장해뒀던 곳 공덕으로 이사와서 첫 방문했어요 청국장이랑 비지찌개 먹고 반해서 이틀 뒤 삼합먹으러 재방문 삼합도 맛있었어요 사장님 부부이신듯 QUESTION 반찬 부족한지 먼저 오셔서 신경써주시고 친절하셨어요 음식이 정갈하고 가게 내부도 깨끗해요,0,0,0,0,0,1,0,153,내부
naver,조선시대,마시마로판다,139.0,2026.04.01,1번째 방문,영수증,새로운 술들이 있어서 좋았어요! 그리고 분위기도 좋고 안주도 다양하고 좋네요! 친구들이랑 아주 좋은 시간이였습니다^^,65,True,,,,새로운 술들이 있어서 좋았어요! 그리고 분위기도 좋고 안주도 다양하고 좋네요! 친구들이랑 아주 좋은 시간이였습니다^^,새로운 술들이 있어서 좋았어요 EXCLAM 그리고 분위기도 좋고 안주도 다양하고 좋네요 EXCLAM 친구들이랑 아주 좋은 시간이였습니다,0,0,0,0,1,0,0,65,분위기
naver,옥동식,별빛노트,594.0,2025.01.23,1번째 방문,영수증,이 계절에 너무 어울리는 음식이에요. 캐치테이블로 예약하고 갔습니다. 예약 후 1시간 이후에 입장했어요. 곰탕 주문했구요. 고기는 고추지에 찍어 드시면 됩니다. 고추지는 맵지 않고 고추 본연의 맛이 잘 납니다. 매력적인 맛이에요. 김치는 회색 그릇에 덜어드시면 되는데 김치가 너무!! 맛있어요. 옆에 앉으셨던 분이 김치 판매 하냐고 물을 정도 였습니다. (김치 판매는 안 한다고 하네요.) 곰탕 국물은 깊은 맛이 나면서 계속 먹게 되는 맛이에요. 원래 국물을 잘 남기는데 여기 곰탕은 다 마시게 되네요. 육수와 밥은 리필이 되니 참고하세요!,302,True,,,,이 계절에 너무 어울리는 음식이에요. 캐치테이블로 예약하고 갔습니다. 예약 후 1시간 이후에 입장했어요. 곰탕 주문했구요. 고기는 고추지에 찍어 드시면 됩니다. 고추지는 맵지 않고 고추 본연의 맛이 잘 납니다. 매력적인 맛이에요. 김치는 회색 그릇에 덜어드시면 되는데 김치가 너무!! 맛있어요. 옆에 앉으셨던 분이 김치 판매 하냐고 물을 정도 였습니다. (김치 판매는 안 한다고 하네요.) 곰탕 국물은 깊은 맛이 나면서 계속 먹게 되는 맛이에요. 원래 국물을 잘 남기는데 여기 곰탕은 다 마시게 되네요. 육수와 밥은 리필이 되니 참고하세요!,이 계절에 너무 어울리는 음식이에요 캐치테이블로 예약하고 갔습니다 예약 후 1시간 이후에 입장했어요 곰탕 주문했구요 고기는 고추지에 찍어 드시면 됩니다 고추지는 맵지 않고 고추 본연의 맛이 잘 납니다 매력적인 맛이에요 김치는 회색 그릇에 덜어드시면 되는데 김치가 너무 EXCLAM 맛있어요 옆에 앉으셨던 분이 김치 판매 하냐고 물을 정도 였습니다 김치 판매는 안 한다고 하네요 곰탕 국물은 깊은 맛이 나면서 계속 먹게 되는 맛이에요 원래 국물을 잘 남기는데 여기 곰탕은 다 마시게 되네요 육수와 밥은 리필이 되니 참고하세요 EXCLAM,0,0,0,0,1,0,1,302,테이블
naver,각시보쌈,상권읽어주는남자,756.0,2025.01.26,1번째 방문,영수증,"주말에 가족 모임이 있어서 합정역 부근에 왔다가 단체로 밥먹을 곳을 찾다가 보쌈집에 들어갔습니다. 열 여섯명이었는데, 일찍 도착해서 다행히 자리가 있었네요. 저희 앉고나서 바로 만석이 되는 바람에 금방 웨이팅이 걸렸습니다. 음식은 기본 밑반찬이 세팅되고 개인별로 공기밥, 보쌈과 보쌈김치 한접시, 찌개가 세팅이 되는데요.(정식) 주 메뉴와 밑반찬 하나하나가 엄청나게 맛있고 특별해서라기 보다는 이런 보쌈 정식이 1인당 만원이라는 놀라운 가성비 때문에 손님이 몰리는 것 같습니다. 만원치고는 보쌈의 양이나 상태도 훌륭하고, 밑반찬과 찌개까지 제공되는 것도 좋습니다. 아기의자가 없고 친절한 것 같다는 인상은 못 받았지만 그럼에도 가성비가 너무 좋아서 인기가 있을만 합니다.",375,True,,,,"주말에 가족 모임이 있어서 합정역 부근에 왔다가 단체로 밥먹을 곳을 찾다가 보쌈집에 들어갔습니다. 열 여섯명이었는데, 일찍 도착해서 다행히 자리가 있었네요. 저희 앉고나서 바로 만석이 되는 바람에 금방 웨이팅이 걸렸습니다. 음식은 기본 밑반찬이 세팅되고 개인별로 공기밥, 보쌈과 보쌈김치 한접시, 찌개가 세팅이 되는데요.(정식) 주 메뉴와 밑반찬 하나하나가 엄청나게 맛있고 특별해서라기 보다는 이런 보쌈 정식이 1인당 만원이라는 놀라운 가성비 때문에 손님이 몰리는 것 같습니다. 만원치고는 보쌈의 양이나 상태도 훌륭하고, 밑반찬과 찌개까지 제공되는 것도 좋습니다. 아기의자가 없고 친절한 것 같다는 인상은 못 받았지만 그럼에도 가성비가 너무 좋아서 인기가 있을만 합니다.",주말에 가족 모임이 있어서 합정역 부근에 왔다가 단체로 밥먹을 곳을 찾다가 보쌈집에 들어갔습니다 열 여섯명이었는데 일찍 도착해서 다행히 자리가 있었네요 저희 앉고나서 바로 만석이 되는 바람에 금방 웨이팅이 걸렸습니다 음식은 기본 밑반찬이 세팅되고 개인별로 공기밥 보쌈과 보쌈김치 한접시 찌개가 세팅이 되는데요 정식 주 메뉴와 밑반찬 하나하나가 엄청나게 맛있고 특별해서라기 보다는 이런 보쌈 정식이 1인당 만원이라는 놀라운 가성비 때문에 손님이 몰리는 것 같습니다 만원치고는 보쌈의 양이나 상태도 훌륭하고 밑반찬과 찌개까지 제공되는 것도 좋습니다 아기의자가 없고 친절한 것 같다는 인상은 못 받았지만 그럼에도 가성비가 너무 좋아서 인기가 있을만 합니다,0,0,0,0,0,0,1,375,자리
naver,조선시대,our****,4.0,2026.04.08,1번째 방문,영수증,분위기 좋고 중간중간 나오는 게임도 도파민 터졌어용 재방문 의사 확실,38,True,,,,분위기 좋고 중간중간 나오는 게임도 도파민 터졌어용 재방문 의사 확실,분위기 좋고 중간중간 나오는 게임도 도파민 터졌어용 재방문 의사 확실,0,0,0,0,0,0,0,38,분위기
naver,원조 조박집 본관,다슬파더,2594.0,2025.06.11,1번째 방문,영수증,역시 갈비는 마포 입니다ㅎ 손님이 너무 많아서 대화하기에는 좋지 않고 고기를 구워주시지는 않지만 그 외 모든 리필 서비스를 서버분들이 신경써서 잘해주십니다! 주차할곳이 많이 있어보이진 않아서 건너편 공영주차장에 대고 먹었네요,125,True,,,,역시 갈비는 마포 입니다ㅎ 손님이 너무 많아서 대화하기에는 좋지 않고 고기를 구워주시지는 않지만 그 외 모든 리필 서비스를 서버분들이 신경써서 잘해주십니다! 주차할곳이 많이 있어보이진 않아서 건너편 공영주차장에 대고 먹었네요,역시 갈비는 마포 입니다 손님이 너무 많아서 대화하기에는 좋지 않고 고기를 구워주시지는 않지만 그 외 모든 리필 서비스를 서버분들이 신경써서 잘해주십니다 EXCLAM 주차할곳이 많이 있어보이진 않아서 건너편 공영주차장에 대고 먹었네요,0,0,0,0,1,0,0,125,주차
naver,뼈탄집 성수역점,yju****,54.0,2026.01.25,1번째 방문,영수증,고기가 너무너무 맛있어요~~~ 직원분이 맛나게구워주시고 너무 친절하세요ㅎㅎ 매장도 깨끗하고 고기랑 곁들이는 반찬들이 특별해요~~~♡,73,True,,,,고기가 너무너무 맛있어요~~~ 직원분이 맛나게구워주시고 너무 친절하세요ㅎㅎ 매장도 깨끗하고 고기랑 곁들이는 반찬들이 특별해요~~~♡,고기가 너무너무 맛있어요 TILDE 직원분이 맛나게구워주시고 너무 친절하세요 매장도 깨끗하고 고기랑 곁들이는 반찬들이 특별해요 TILDE EMO_POS,1,0,0,0,0,0,0,73,매장
kakao,훼미리손칼국수보쌈,버팔로,1.0,2025-05-28,,,"불친절의 끝, 남은 테이블이 많으나 밖에서 대기하라고 반말, 너무 단 김치 무말랭이, 진짜 맛대가리 없는 칼국수, 한대 근처에서 6년 살면서 더욱 맛이 없어지고 더 불친절해지는 집, 외국인 손님 많아진걸로 버티는 집, 다시는 안갈 집.",131,True,1.0,1.0,브론즈 레벨,"불친절의 끝, 남은 테이블이 많으나 밖에서 대기하라고 반말, 너무 단 김치 무말랭이, 진짜 맛대가리 없는 칼국수, 한대 근처에서 6년 살면서 더욱 맛이 없어지고 더 불친절해지는 집, 외국인 손님 많아진걸로 버티는 집, 다시는 안갈 집.",불친절의 끝 남은 테이블이 많으나 밖에서 대기하라고 반말 너무 단 김치 무말랭이 진짜 맛대가리 없는 칼국수 한대 근처에서 6년 살면서 더욱 맛이 없어지고 더 불친절해지는 집 외국인 손님 많아진걸로 버티는 집 다시는 안갈 집,0,0,0,0,0,0,1,131,테이블
naver,락희옥 마포본점,산톢,531.0,2025.06.02,1번째 방문,영수증,공덕역 제철음식 맛집 락희옥. 여름 제철음식으로 민어회 먹으러 방문했어요. 락희옥은 콜키지프리라 방문할 때 와인이나 위스키 필수!! 이 날은 민어회와 잘 어울리는 샤르도네 와인으로 가져가서 민어회와 넘 맛있게 잘 먹었어요. 민어 껍질부터 부레까지 다양한 부위를 먹을 수 있어 좋고 민어 회도 쫄깃하니 비린 맛 하나 없이 넘 맛있네요. 락희옥 보쌈도 빠질수 없어서 주문!! 두툼한 보쌈이 넘 부드럽고 같이 나온 무말랭이와 넘 잘 어울려요. 와인 다 마시고 화요에 네이버 알림받기로 받은 김치메밀전병 같이 먹었는데 깔끔하니 넘 좋네요. 음식 하나하나 다 맛있고 깔끔해서 갈 때마다 만족해요. 여름 동안 민어회 먹으로 자주 방문할거 같아요.,355,True,,,,공덕역 제철음식 맛집 락희옥. 여름 제철음식으로 민어회 먹으러 방문했어요. 락희옥은 콜키지프리라 방문할 때 와인이나 위스키 필수!! 이 날은 민어회와 잘 어울리는 샤르도네 와인으로 가져가서 민어회와 넘 맛있게 잘 먹었어요. 민어 껍질부터 부레까지 다양한 부위를 먹을 수 있어 좋고 민어 회도 쫄깃하니 비린 맛 하나 없이 넘 맛있네요. 락희옥 보쌈도 빠질수 없어서 주문!! 두툼한 보쌈이 넘 부드럽고 같이 나온 무말랭이와 넘 잘 어울려요. 와인 다 마시고 화요에 네이버 알림받기로 받은 김치메밀전병 같이 먹었는데 깔끔하니 넘 좋네요. 음식 하나하나 다 맛있고 깔끔해서 갈 때마다 만족해요. 여름 동안 민어회 먹으로 자주 방문할거 같아요.,공덕역 제철음식 맛집 락희옥 여름 제철음식으로 민어회 먹으러 방문했어요 락희옥은 콜키지프리라 방문할 때 와인이나 위스키 필수 EXCLAM 이 날은 민어회와 잘 어울리는 샤르도네 와인으로 가져가서 민어회와 넘 맛있게 잘 먹었어요 민어 껍질부터 부레까지 다양한 부위를 먹을 수 있어 좋고 민어 회도 쫄깃하니 비린 맛 하나 없이 넘 맛있네요 락희옥 보쌈도 빠질수 없어서 주문 EXCLAM 두툼한 보쌈이 넘 부드럽고 같이 나온 무말랭이와 넘 잘 어울려요 와인 다 마시고 화요에 네이버 알림받기로 받은 김치메밀전병 같이 먹었는데 깔끔하니 넘 좋네요 음식 하나하나 다 맛있고 깔끔해서 갈 때마다 만족해요 여름 동안 민어회 먹으로 자주 방문할거 같아요,0,0,0,0,1,0,0,355,깔끔
kakao,이태리국시 성수,최호현,1.0,2026-04-25,,,돌솥 대창 파스타 너무 맛있어요. 분위기도 데이트하기 딱 좋아요.,36,True,5.0,5.0,브론즈 레벨,돌솥 대창 파스타 너무 맛있어요. 분위기도 데이트하기 딱 좋아요.,돌솥 대창 파스타 너무 맛있어요 분위기도 데이트하기 딱 좋아요,0,0,0,0,0,0,0,36,"분위기, 데이트"
kakao,뼈탄집 성수역점,Sk,3.0,2026-01-03,,,"처음 방문한 곳이었는데 들어서자마자 깔끔하고 정돈된 인테리어가 인상적이었어요. 매장이 전반적으로 깨끗해서 식사하는 내내 기분이 좋았습니다. 무엇보다 고기 맛이 정말 기대 이상이었어요. 육질이 신선하고 잡내 없이 부드러워서 한 점 먹자마자 “잘 왔다”는 생각이 들더라고요. 굽는 동안에도 향이 좋아서 계속 입맛을 자극했고, 어떻게 먹어도 맛있어서 만족도가 높았습니다. 직원분들도 하나같이 친절하게 응대해 주셔서 처음 방문했음에도 불편함 없이 편하게 식사할 수 있었어요. 필요한 부분을 바로바로 챙겨주시고 설명도 잘 해주셔서 더 좋았습니다. 전체적으로 맛, 분위기, 서비스까지 고루 만족스러운 곳이라 다음에도 꼭 다시 방문하고 싶은 곳이에요. 고기 맛있는 집 찾으시는 분들께 추천하고 싶습니다! 👍",388,True,5.0,5.0,브론즈 레벨,"처음 방문한 곳이었는데 들어서자마자 깔끔하고 정돈된 인테리어가 인상적이었어요. 매장이 전반적으로 깨끗해서 식사하는 내내 기분이 좋았습니다. 무엇보다 고기 맛이 정말 기대 이상이었어요. 육질이 신선하고 잡내 없이 부드러워서 한 점 먹자마자 “잘 왔다”는 생각이 들더라고요. 굽는 동안에도 향이 좋아서 계속 입맛을 자극했고, 어떻게 먹어도 맛있어서 만족도가 높았습니다. 직원분들도 하나같이 친절하게 응대해 주셔서 처음 방문했음에도 불편함 없이 편하게 식사할 수 있었어요. 필요한 부분을 바로바로 챙겨주시고 설명도 잘 해주셔서 더 좋았습니다. 전체적으로 맛, 분위기, 서비스까지 고루 만족스러운 곳이라 다음에도 꼭 다시 방문하고 싶은 곳이에요. 고기 맛있는 집 찾으시는 분들께 추천하고 싶습니다! 👍",처음 방문한 곳이었는데 들어서자마자 깔끔하고 정돈된 인테리어가 인상적이었어요 매장이 전반적으로 깨끗해서 식사하는 내내 기분이 좋았습니다 무엇보다 고기 맛이 정말 기대 이상이었어요 육질이 신선하고 잡내 없이 부드러워서 한 점 먹자마자 잘 왔다 는 생각이 들더라고요 굽는 동안에도 향이 좋아서 계속 입맛을 자극했고 어떻게 먹어도 맛있어서 만족도가 높았습니다 직원분들도 하나같이 친절하게 응대해 주셔서 처음 방문했음에도 불편함 없이 편하게 식사할 수 있었어요 필요한 부분을 바로바로 챙겨주시고 설명도 잘 해주셔서 더 좋았습니다 전체적으로 맛 분위기 서비스까지 고루 만족스러운 곳이라 다음에도 꼭 다시 방문하고 싶은 곳이에요 고기 맛있는 집 찾으시는 분들께 추천하고 싶습니다 EXCLAM EMO_POS,1,0,0,0,1,0,0,388,"분위기, 인테리어, 매장, 깔끔"
