식당 이름,계정 ID,계정의 리뷰 수,방문 날짜,방문 횟수,인증 수단,리뷰 내용,리뷰 글자 수,리뷰 내 사진 유무,store,group,account_id,account_review_count,visit_date,visit_count_raw,verification,has_photo_raw,review_text,rating,account_avg_rating,has_photo,visit_count,clean_review,review_length,clean_length,length_under_10,length_under_30,length_over_30,length_over_60,food_detail_count,has_food_detail,strong_food_detail_review,menu_count,has_menu,rich_menu_review,experience_count,has_experience,strong_experience_review,context_count,has_context,has_any_number,number_detail_count,has_number_detail,generic_praise_count,has_generic_praise,intensifier_count,intensifier_over_3,exclamation_count,exclamation_over_3,sns_event_count,has_sns_event,mixed_sentiment,trendy_revisit_count,has_trendy_revisit_phrase,account_review_count_is_1,account_review_count_under_5,account_review_count_over_10,account_review_count_over_50,first_visit,revisit,menu_and_food_detail,short_generic_review,ultra_short_praise,generic_without_detail,menu_only_praise,experience_rich_review,high_specificity_review,rich_context_review,low_information_review,event_like_short_praise,event_like_sns_or_service,event_like_low_info_first_visit
쭌곱창,oiseoeo,16,2026.04.26,1번째 방문,영수증,저 평소에 곱창 짱 많이 먹는 사람인데 요기 진짜 너무너무노무너무너무너무너무 맛있어요!!!!!!!!!!!!!!???????????? 추천합니다 비 맞으면서 30분 거리 걸어온 보람이 있는 맛이에요 비주얼부터 ㅁㅊ개섹시 맛도 레전드 야무짐!!!!!!!! 동기들한테도 추천할 거예요!!!???????? 고기도 토치로 직접 구워주시고 먹는 법 따로 추천해 주샸는데 너무너무 맛있었어요…?? 알바분이랑 사장님도 굉장히 귀여우세요???? 자주 올게요!!!!!!!!!!!!!!!!!!!!??????,260,True,쭌곱창,normal,oiseoeo,16,2026.04.26,1번째 방문,영수증,,저 평소에 곱창 짱 많이 먹는 사람인데 요기 진짜 너무너무노무너무너무너무너무 맛있어요!!!!!!!!!!!!!!???????????? 추천합니다 비 맞으면서 30분 거리 걸어온 보람이 있는 맛이에요 비주얼부터 ㅁㅊ개섹시 맛도 레전드 야무짐!!!!!!!! 동기들한테도 추천할 거예요!!!???????? 고기도 토치로 직접 구워주시고 먹는 법 따로 추천해 주샸는데 너무너무 맛있었어요…?? 알바분이랑 사장님도 굉장히 귀여우세요???? 자주 올게요!!!!!!!!!!!!!!!!!!!!??????,,,0,1,저 평소에 곱창 짱 많이 먹는 사람인데 요기 진짜 너무너무노무너무너무너무너무 맛있어요 추천합니다 비 맞으면서 30분 거리 걸어온 보람이 있는 맛이에요 비주얼부터 개섹시 맛도 레전드 야무짐 동기들한테도 추천할 거예요 고기도 토치로 직접 구워주시고 먹는 법 따로 추천해 주샸는데 너무너무 맛있었어요 알바분이랑 사장님도 굉장히 귀여우세요 자주 올게요,272,192,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,5,1,10,1,45,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,서건창1,52,2025.06.22,1번째 방문,영수증,양도 많고 계란찜 진짜 맛있습니다ㅎㅎㅎ 곱창은 넘넘 맛있어요 다양한 소스까지 즐길수 있어서 좋습니더 강추,58,True,쭌곱창,normal,서건창1,52,2025.06.22,1번째 방문,영수증,,양도 많고 계란찜 진짜 맛있습니다ㅎㅎㅎ 곱창은 넘넘 맛있어요 다양한 소스까지 즐길수 있어서 좋습니더 강추,,,0,1,양도 많고 계란찜 진짜 맛있습니다 곱창은 넘넘 맛있어요 다양한 소스까지 즐길수 있어서 좋습니더 강추,58,55,0,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
쭌곱창,연서야앙,7,2025.12.09,1번째 방문,영수증,두번째 방문인데요 여전히 맛있구 직원도 넘넘 친절해서 좋은 시간이 됐습니당 앞으로 자주 올 것 가타용 ??,58,True,쭌곱창,normal,연서야앙,7,2025.12.09,1번째 방문,영수증,,두번째 방문인데요 여전히 맛있구 직원도 넘넘 친절해서 좋은 시간이 됐습니당 앞으로 자주 올 것 가타용 ??,,,0,1,두번째 방문인데요 여전히 맛있구 직원도 넘넘 친절해서 좋은 시간이 됐습니당 앞으로 자주 올 것 가타용,59,56,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,hsi0227,57,2025.05.16,1번째 방문,영수증,너무 멋있어요 ~!! 잘 먹을게요 ♥???,22,True,쭌곱창,normal,hsi0227,57,2025.05.16,1번째 방문,영수증,,너무 멋있어요 ~!! 잘 먹을게요 ♥???,,,0,1,너무 멋있어요 잘 먹을게요,23,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
쭌곱창,상콤ice80,65,2026.01.25,1번째 방문,영수증,맛잇어요?????? 비주얼합격 맛합격,17,True,쭌곱창,normal,상콤ice80,65,2026.01.25,1번째 방문,영수증,,맛잇어요?????? 비주얼합격 맛합격,,,0,1,맛잇어요 비주얼합격 맛합격,20,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
쭌곱창,hye****,9,2026.03.21,1번째 방문,예약,너무너무 맛있어요.. 최고!!,16,True,쭌곱창,normal,hye****,9,2026.03.21,1번째 방문,예약,,너무너무 맛있어요.. 최고!!,,,0,1,너무너무 맛있어요 최고,16,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,eun****,3,2026.03.11,1번째 방문,,"곱창닭발세트 먹으러 갔는데 정말 만족하고 왔어요! ?? 사장님이 너무 친절하셔서 들어가자마자 기분이 좋았고, 먹는 방법도 자세하게 알려주셔서 더 맛있게 즐길 수 있었어요. 어떻게 먹으면 더 맛있는지 하나하나 설명해주셔서 그냥 먹을 때보다 훨씬 맛있게 느껴지더라고요. 곱창이랑 닭발 조합도 너무 좋았고, 양념도 맛있어서 계속 손이 갔어요. 무엇보다 여기에서만 먹을 수 있을 것 같은 특별한 맛이라 더 기억에 남는 것 같아요. 친절한 사장님 덕분에 기분 좋게 식사했고, 맛도 좋아서 다음에 또 방문하고 싶은 맛집입니다! ??",289,True,쭌곱창,normal,eun****,3,2026.03.11,1번째 방문,,,"곱창닭발세트 먹으러 갔는데 정말 만족하고 왔어요! ?? 사장님이 너무 친절하셔서 들어가자마자 기분이 좋았고, 먹는 방법도 자세하게 알려주셔서 더 맛있게 즐길 수 있었어요. 어떻게 먹으면 더 맛있는지 하나하나 설명해주셔서 그냥 먹을 때보다 훨씬 맛있게 느껴지더라고요. 곱창이랑 닭발 조합도 너무 좋았고, 양념도 맛있어서 계속 손이 갔어요. 무엇보다 여기에서만 먹을 수 있을 것 같은 특별한 맛이라 더 기억에 남는 것 같아요. 친절한 사장님 덕분에 기분 좋게 식사했고, 맛도 좋아서 다음에 또 방문하고 싶은 맛집입니다! ??",,,0,1,곱창닭발세트 먹으러 갔는데 정말 만족하고 왔어요 사장님이 너무 친절하셔서 들어가자마자 기분이 좋았고 먹는 방법도 자세하게 알려주셔서 더 맛있게 즐길 수 있었어요 어떻게 먹으면 더 맛있는지 하나하나 설명해주셔서 그냥 먹을 때보다 훨씬 맛있게 느껴지더라고요 곱창이랑 닭발 조합도 너무 좋았고 양념도 맛있어서 계속 손이 갔어요 무엇보다 여기에서만 먹을 수 있을 것 같은 특별한 맛이라 더 기억에 남는 것 같아요 친절한 사장님 덕분에 기분 좋게 식사했고 맛도 좋아서 다음에 또 방문하고 싶은 맛집입니다,291,276,0,0,1,1,1,1,0,2,1,1,2,1,1,0,0,0,0,0,5,1,2,0,2,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
쭌곱창,gmp****,19,2025.05.31,1번째 방문,영수증,직원분도 친절하시고 오랜만에 먹는 곱창이라 기대하면서 먹었는데 맛있었습니다.,42,True,쭌곱창,normal,gmp****,19,2025.05.31,1번째 방문,영수증,,직원분도 친절하시고 오랜만에 먹는 곱창이라 기대하면서 먹었는데 맛있었습니다.,,,0,1,직원분도 친절하시고 오랜만에 먹는 곱창이라 기대하면서 먹었는데 맛있었습니다,42,41,0,0,1,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,min****,23,2025.07.26,1번째 방문,영수증,두번째 방문입니다…!!! 자꾸 생각나는 맛이라 오늘도 맛있게 먹고 갑니다~~!,43,True,쭌곱창,normal,min****,23,2025.07.26,1번째 방문,영수증,,두번째 방문입니다…!!! 자꾸 생각나는 맛이라 오늘도 맛있게 먹고 갑니다~~!,,,0,1,두번째 방문입니다 자꾸 생각나는 맛이라 오늘도 맛있게 먹고 갑니다,43,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
쭌곱창,JHR99,36,2025.12.31,1번째 방문,영수증,너어무 맛있어요!!!!! 후기가 많은 이유를 알겟슴!!!! 덕분에 행복한 연말 보냅니다!!!,51,True,쭌곱창,normal,JHR99,36,2025.12.31,1번째 방문,영수증,,너어무 맛있어요!!!!! 후기가 많은 이유를 알겟슴!!!! 덕분에 행복한 연말 보냅니다!!!,,,0,1,너어무 맛있어요 후기가 많은 이유를 알겟슴 덕분에 행복한 연말 보냅니다,51,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
쭌곱창,발바닥불나용,16,2026.02.15,1번째 방문,영수증,제 또또또간집이에요 올때마다 너무 맛있고 항상 만족합니다!!,33,True,쭌곱창,normal,발바닥불나용,16,2026.02.15,1번째 방문,영수증,,제 또또또간집이에요 올때마다 너무 맛있고 항상 만족합니다!!,,,0,1,제 또또또간집이에요 올때마다 너무 맛있고 항상 만족합니다,33,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
쭌곱창,노야46,22,2025.05.05,1번째 방문,영수증,너무 맛있고 분위기도 너무 좋아요!! 강추드립니다???? 불쇼도 최고????,38,True,쭌곱창,normal,노야46,22,2025.05.05,1번째 방문,영수증,,너무 맛있고 분위기도 너무 좋아요!! 강추드립니다???? 불쇼도 최고????,,,0,1,너무 맛있고 분위기도 너무 좋아요 강추드립니다 불쇼도 최고,42,32,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,화나면우는사람,29,2025.05.16,1번째 방문,영수증,우연히 들렸는데 너무 맛있어용,16,True,쭌곱창,normal,화나면우는사람,29,2025.05.16,1번째 방문,영수증,,우연히 들렸는데 너무 맛있어용,,,0,1,우연히 들렸는데 너무 맛있어용,16,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,행복한꾸꾸,7,2025.08.18,1번째 방문,영수증,6년전에 처음와서 멀리 살아도 간간히 꼭 찾아서와요. 불향에 곱창 진짜 쫀득하연서 맛있고 분위기에 양념도 너무 맛있어요. 앞으로도 종종 올게요!,80,True,쭌곱창,normal,행복한꾸꾸,7,2025.08.18,1번째 방문,영수증,,6년전에 처음와서 멀리 살아도 간간히 꼭 찾아서와요. 불향에 곱창 진짜 쫀득하연서 맛있고 분위기에 양념도 너무 맛있어요. 앞으로도 종종 올게요!,,,0,1,6년전에 처음와서 멀리 살아도 간간히 꼭 찾아서와요 불향에 곱창 진짜 쫀득하연서 맛있고 분위기에 양념도 너무 맛있어요 앞으로도 종종 올게요,80,77,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
쭌곱창,beauty10,3,2026.02.13,1번째 방문,영수증,3년째 오고있어요 정말 맛있어요!!,19,True,쭌곱창,normal,beauty10,3,2026.02.13,1번째 방문,영수증,,3년째 오고있어요 정말 맛있어요!!,,,0,1,3년째 오고있어요 정말 맛있어요,19,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,콩이 엄마8431,5,2025.11.29,1번째 방문,영수증,사장님께서 직접 구워주시고 친절하게 먹는 방법도 알려주셔서 쉽고 빠르게 먹었어요! 다음에도 다시 방문하겠습니다??,62,True,쭌곱창,normal,콩이 엄마8431,5,2025.11.29,1번째 방문,영수증,,사장님께서 직접 구워주시고 친절하게 먹는 방법도 알려주셔서 쉽고 빠르게 먹었어요! 다음에도 다시 방문하겠습니다??,,,0,1,사장님께서 직접 구워주시고 친절하게 먹는 방법도 알려주셔서 쉽고 빠르게 먹었어요 다음에도 다시 방문하겠습니다,63,60,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,연섭,38,2025.09.12,2번째 방문,영수증,사장님 너무 친절하시고 좋으세요 :) 고등학생때도 오고 성인 되어서도 오고 평생 맛집입니다,50,True,쭌곱창,normal,연섭,38,2025.09.12,2번째 방문,영수증,,사장님 너무 친절하시고 좋으세요 :) 고등학생때도 오고 성인 되어서도 오고 평생 맛집입니다,,,0,2,사장님 너무 친절하시고 좋으세요 고등학생때도 오고 성인 되어서도 오고 평생 맛집입니다,50,47,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,쟈363,65,2025.07.07,1번째 방문,영수증,오랜만에 방문했는데 역시 맛있어요! 조금 늦었으면 바로 웨이팅이었을듯ㅠㅠ역시 오랜 시간 홍대에서 살아남은 곳은 이유가 있어요!!양념이 진짜 킥이고 다양한 소스랑 생크림파인애들까지 너무 완벽해요!! 술쟁이들 헤쳐모여!!??????,124,True,쭌곱창,normal,쟈363,65,2025.07.07,1번째 방문,영수증,,오랜만에 방문했는데 역시 맛있어요! 조금 늦었으면 바로 웨이팅이었을듯ㅠㅠ역시 오랜 시간 홍대에서 살아남은 곳은 이유가 있어요!!양념이 진짜 킥이고 다양한 소스랑 생크림파인애들까지 너무 완벽해요!! 술쟁이들 헤쳐모여!!??????,,,0,1,오랜만에 방문했는데 역시 맛있어요 조금 늦었으면 바로 웨이팅이었을듯 역시 오랜 시간 홍대에서 살아남은 곳은 이유가 있어요 양념이 진짜 킥이고 다양한 소스랑 생크림파인애들까지 너무 완벽해요 술쟁이들 헤쳐모여,127,114,0,0,1,1,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,7,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
쭌곱창,갈릭이 어니언,11,2026.02.25,1번째 방문,영수증,너무 맛있고 양도 푸짐해요!!,16,True,쭌곱창,normal,갈릭이 어니언,11,2026.02.25,1번째 방문,영수증,,너무 맛있고 양도 푸짐해요!!,,,0,1,너무 맛있고 양도 푸짐해요,16,14,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
쭌곱창,kin****,13,2025.11.09,1번째 방문,영수증,여자친구랑 데이트하러 와서 맛있게 잘먹고 갑니다~~,28,True,쭌곱창,normal,kin****,13,2025.11.09,1번째 방문,영수증,,여자친구랑 데이트하러 와서 맛있게 잘먹고 갑니다~~,,,0,1,여자친구랑 데이트하러 와서 맛있게 잘먹고 갑니다,28,26,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
쭌곱창,ccfdd,5,2025.08.24,1번째 방문,영수증,중독적인 맛이에요 맛있게 잘 먹고 갑니다 ^^,25,True,쭌곱창,normal,ccfdd,5,2025.08.24,1번째 방문,영수증,,중독적인 맛이에요 맛있게 잘 먹고 갑니다 ^^,,,0,1,중독적인 맛이에요 맛있게 잘 먹고 갑니다,25,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,ryu****,6,2025.05.03,1번째 방문,영수증,홍대에서 이 정도 가격에 이 정도의 곱창이 나올 수 있네요… 세트 가성비 미쳤습니다!!,48,True,쭌곱창,normal,ryu****,6,2025.05.03,1번째 방문,영수증,,홍대에서 이 정도 가격에 이 정도의 곱창이 나올 수 있네요… 세트 가성비 미쳤습니다!!,,,0,1,홍대에서 이 정도 가격에 이 정도의 곱창이 나올 수 있네요 세트 가성비 미쳤습니다,48,45,0,0,1,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,CHAMCHI,3,2025.10.28,1번째 방문,영수증,홍대 쭌곱창 몇 번 와봤는데 항상 맛있고 사장님도 친절하십니다 추천합니다!!,42,True,쭌곱창,normal,CHAMCHI,3,2025.10.28,1번째 방문,영수증,,홍대 쭌곱창 몇 번 와봤는데 항상 맛있고 사장님도 친절하십니다 추천합니다!!,,,0,1,홍대 쭌곱창 몇 번 와봤는데 항상 맛있고 사장님도 친절하십니다 추천합니다,42,40,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,으그그각,10,2025.12.19,1번째 방문,영수증,너무 맛있어요옹????,10,True,쭌곱창,normal,으그그각,10,2025.12.19,1번째 방문,영수증,,너무 맛있어요옹????,,,0,1,너무 맛있어요옹,12,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,wjd****,33,2025.09.18,1번째 방문,영수증,자극적인 맛으로 소주랑 먹기 딱 좋아요 아늑하고 좋은 분위기입니다,36,True,쭌곱창,normal,wjd****,33,2025.09.18,1번째 방문,영수증,,자극적인 맛으로 소주랑 먹기 딱 좋아요 아늑하고 좋은 분위기입니다,,,0,1,자극적인 맛으로 소주랑 먹기 딱 좋아요 아늑하고 좋은 분위기입니다,36,36,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,eri****,27,2026.05.02,1번째 방문,영수증,맛있어요! 술이 술술 들어가네요:),19,True,쭌곱창,normal,eri****,27,2026.05.02,1번째 방문,영수증,,맛있어요! 술이 술술 들어가네요:),,,0,1,맛있어요 술이 술술 들어가네요,19,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,syl****,5,2026.02.17,1번째 방문,영수증,처음 온 곳인데 다른 곱창집이랑 다르게 메뉴구성이 알차요 그리고 맛도 잡내 안내고 맛있습니다 사장님도 착하세요????,64,True,쭌곱창,normal,syl****,5,2026.02.17,1번째 방문,영수증,,처음 온 곳인데 다른 곱창집이랑 다르게 메뉴구성이 알차요 그리고 맛도 잡내 안내고 맛있습니다 사장님도 착하세요????,,,0,1,처음 온 곳인데 다른 곱창집이랑 다르게 메뉴구성이 알차요 그리고 맛도 잡내 안내고 맛있습니다 사장님도 착하세요,65,61,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
쭌곱창,yuy****,3,2025.10.05,1번째 방문,영수증,남자친구와 둘이 와서 새트c 시켰는데 양도 많고 사장님도 친절하셔서 너무 맛있게 먹고 가요 생크림파인애플도 기대 안 했는데 너무 맛있었어요!!,79,True,쭌곱창,normal,yuy****,3,2025.10.05,1번째 방문,영수증,,남자친구와 둘이 와서 새트c 시켰는데 양도 많고 사장님도 친절하셔서 너무 맛있게 먹고 가요 생크림파인애플도 기대 안 했는데 너무 맛있었어요!!,,,0,1,남자친구와 둘이 와서 새트c 시켰는데 양도 많고 사장님도 친절하셔서 너무 맛있게 먹고 가요 생크림파인애플도 기대 안 했는데 너무 맛있었어요,79,77,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,민민127,20,2025.08.17,1번째 방문,예약,오랜만에 왔는데 숙주랑 고기가 새로 생겼어요 넘 맛있음 ㅜㅜㅜㅜ,35,True,쭌곱창,normal,민민127,20,2025.08.17,1번째 방문,예약,,오랜만에 왔는데 숙주랑 고기가 새로 생겼어요 넘 맛있음 ㅜㅜㅜㅜ,,,0,1,오랜만에 왔는데 숙주랑 고기가 새로 생겼어요 넘 맛있음,35,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
쭌곱창,mot****,6,2026.01.18,1번째 방문,영수증,사장님도 친절하시고 음식도 최고~ ?? ??,22,True,쭌곱창,normal,mot****,6,2026.01.18,1번째 방문,영수증,,사장님도 친절하시고 음식도 최고~ ?? ??,,,0,1,사장님도 친절하시고 음식도 최고,24,17,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
쭌곱창,김민재6547,18,2025.08.22,1번째 방문,영수증,빠르게 나오고 진짜 맛있어요,15,True,쭌곱창,normal,김민재6547,18,2025.08.22,1번째 방문,영수증,,빠르게 나오고 진짜 맛있어요,,,0,1,빠르게 나오고 진짜 맛있어요,15,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,꾸미632,15,2025.05.14,1번째 방문,영수증,지나다니면서 사람 많은곳이라 맛있어 보여 들어왔는데 소스도 많고 세트로 시켰는데 맛있어요,49,True,쭌곱창,normal,꾸미632,15,2025.05.14,1번째 방문,영수증,,지나다니면서 사람 많은곳이라 맛있어 보여 들어왔는데 소스도 많고 세트로 시켰는데 맛있어요,,,0,1,지나다니면서 사람 많은곳이라 맛있어 보여 들어왔는데 소스도 많고 세트로 시켰는데 맛있어요,49,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
쭌곱창,며닠,3,2026.04.04,1번째 방문,영수증,처음 와봤는데 존맛탱 불향까지 완벽 깻잎에 무조건 싸먹어야 해여 필수입니다!,42,True,쭌곱창,normal,며닠,3,2026.04.04,1번째 방문,영수증,,처음 와봤는데 존맛탱 불향까지 완벽 깻잎에 무조건 싸먹어야 해여 필수입니다!,,,0,1,처음 와봤는데 존맛탱 불향까지 완벽 깻잎에 무조건 싸먹어야 해여 필수입니다,42,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
쭌곱창,김다영53,15,2025.10.05,1번째 방문,영수증,맛있어요! 다국적인 분위기입니다 메뉴가 반반 섞여있아서 둘다 먹고 싶었는데 딱 좋아요,47,True,쭌곱창,normal,김다영53,15,2025.10.05,1번째 방문,영수증,,맛있어요! 다국적인 분위기입니다 메뉴가 반반 섞여있아서 둘다 먹고 싶었는데 딱 좋아요,,,0,1,맛있어요 다국적인 분위기입니다 메뉴가 반반 섞여있아서 둘다 먹고 싶었는데 딱 좋아요,47,46,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
쭌곱창,이생망9437,18,2025.12.03,1번째 방문,영수증,"음식이 빨리 나와서 좋았고, 곱창이랑 닭발 불맛이 많이 나서 맛있었어요! 그리고 맛있게 먹는 쌈이 있는데 너무 취향저격이어서 좋았습니다",75,True,쭌곱창,normal,이생망9437,18,2025.12.03,1번째 방문,영수증,,"음식이 빨리 나와서 좋았고, 곱창이랑 닭발 불맛이 많이 나서 맛있었어요! 그리고 맛있게 먹는 쌈이 있는데 너무 취향저격이어서 좋았습니다",,,0,1,음식이 빨리 나와서 좋았고 곱창이랑 닭발 불맛이 많이 나서 맛있었어요 그리고 맛있게 먹는 쌈이 있는데 너무 취향저격이어서 좋았습니다,75,73,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
쭌곱창,킴히41,19,2025.11.08,1번째 방문,영수증,진짜 너무 맛있어요 인생맛집이예요!!! 또 올게요??,28,True,쭌곱창,normal,킴히41,19,2025.11.08,1번째 방문,영수증,,진짜 너무 맛있어요 인생맛집이예요!!! 또 올게요??,,,0,1,진짜 너무 맛있어요 인생맛집이예요 또 올게요,29,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
쭌곱창,ato****,22,2026.04.11,1번째 방문,영수증,"친구가 여기 맛집이라고 해서 오게 됐는데요, 사장님도 너무 친절하고 맛있어요!!! 불향이라 맛있게 먹는법도 알려줘서 너무 좋아요!",72,True,쭌곱창,normal,ato****,22,2026.04.11,1번째 방문,영수증,,"친구가 여기 맛집이라고 해서 오게 됐는데요, 사장님도 너무 친절하고 맛있어요!!! 불향이라 맛있게 먹는법도 알려줘서 너무 좋아요!",,,0,1,친구가 여기 맛집이라고 해서 오게 됐는데요 사장님도 너무 친절하고 맛있어요 불향이라 맛있게 먹는법도 알려줘서 너무 좋아요,72,67,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,4,1,2,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
